Age,Income,Expenses,CIBIL_Score,Experience,Employment_Stability,Employment_Type,Loan_Type,Purpose,Education,Loan_Amount,Loan_Tenure,Collateral,Insurance,Tax_History,Residence_Type,Interest_Rate,Residence,Total_Debt,Salary_Growth,Loan_Eligibility,Total_Assets
35,34299.0,11092.2,846,33,Permanent,Salaried,Car Loan,Business Expansion,High School,354288,11,Yes,Yes,Good,Company Provided,7.82,Urban,160596.0,6.5,Eligible,242536.755
63,199003.5,7629.299999999999,816,16,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1643097,24,Yes,Yes,Good,Company Provided,6.79,Urban,263499.5,7.69,Eligible,1524957.06
49,38847.0,63726.6,759,13,Permanent,Salaried,Education Loan,Medical Emergency,High School,676206,15,Yes,Yes,Good,Owned,10.73,Rural,124110.5,10.26,Eligible,182971.695
56,57592.5,49770.7,769,24,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,727410,28,Yes,Yes,Good,Company Provided,8.48,Rural,119314.5,4.01,Eligible,536776.395
33,285136.5,30641.1,718,26,Permanent,Salaried,Home Loan,Car Purchase,Bachelor's,1897155,4,Yes,Yes,Good,Rented,10.08,Rural,59201.5,10.61,Eligible,829774.5
52,24006.0,79723.0,560,7,New Joining,Salaried,Education Loan,Business Expansion,Bachelor's,246816,21,No,No,Average,Company Provided,14.59,Semi-Urban,608093.0,12.64,Not Eligible,54320.5
27,278197.5,54433.4,736,16,Permanent,Salaried,Car Loan,Car Purchase,PhD,856795,24,Yes,Yes,Good,Company Provided,12.58,Rural,131253.0,2.04,Eligible,2208101.52
42,46434.0,6517.7,750,4,Permanent,Salaried,Car Loan,Car Purchase,Bachelor's,533737,5,Yes,Yes,Good,Company Provided,12.96,Rural,285593.0,6.79,Eligible,344382.34500000003
48,235725.0,43321.6,755,11,Permanent,Salaried,Education Loan,Car Purchase,Master's,336644,26,Yes,Yes,Good,Company Provided,6.24,Semi-Urban,393403.5,5.58,Eligible,1402206.42
22,180703.0,46616.0,574,37,New Joining,Salaried,Personal Loan,Car Purchase,Bachelor's,1846203,18,Yes,Yes,Good,Rented,8.25,Rural,720578.0,7.62,Not Eligible,424569.69
62,115676.0,57134.0,577,17,Permanent,Business Owner,Personal Loan,Business Expansion,Bachelor's,1040765,22,No,No,Average,Company Provided,6.06,Urban,756059.0,10.0,Not Eligible,337033.99
26,212586.0,67357.5,840,25,Permanent,Salaried,Home Loan,Medical Emergency,Bachelor's,2756037,23,Yes,Yes,Good,Company Provided,14.69,Rural,246877.0,4.44,Eligible,757313.52
48,82901.0,11083.0,828,30,Permanent,Salaried,Home Loan,Education,Bachelor's,3587339,12,No,No,Good,Owned,11.82,Rural,261860.0,3.74,Not Eligible,589408.35
48,190840.5,12318.6,734,36,Permanent,Salaried,Car Loan,Car Purchase,High School,671695,1,Yes,Yes,Good,Rented,5.19,Semi-Urban,192045.0,11.47,Eligible,1393971.33
64,205788.0,61233.2,748,5,Permanent,Salaried,Education Loan,Business Expansion,PhD,467000,26,Yes,Yes,Good,Owned,9.76,Semi-Urban,100297.0,10.91,Eligible,1525982.79
64,192646.0,97416.0,775,14,Permanent,Business Owner,Car Loan,House Purchase,PhD,309588,25,Yes,No,Average,Owned,7.64,Rural,200920.0,7.99,Not Eligible,1622925.41
40,51417.0,7580.0,810,25,Permanent,Business Owner,Car Loan,Education,PhD,889175,22,Yes,Yes,Average,Owned,10.4,Rural,441542.0,8.52,Not Eligible,113033.51
50,108020.0,62395.0,509,11,Permanent,Business Owner,Education Loan,Car Purchase,High School,361475,20,Yes,Yes,Average,Company Provided,6.79,Urban,369698.0,5.51,Not Eligible,771921.26
31,155458.5,33124.7,702,13,Permanent,Salaried,Car Loan,Car Purchase,Bachelor's,486370,2,Yes,Yes,Good,Company Provided,5.57,Semi-Urban,175964.5,6.28,Eligible,623777.9400000001
48,172321.5,10070.2,758,0,Permanent,Salaried,Car Loan,Education,Bachelor's,887428,9,Yes,Yes,Good,Owned,8.23,Urban,285030.0,6.16,Eligible,1131859.47
45,285789.0,40719.7,838,16,Permanent,Salaried,Personal Loan,Education,PhD,1952000,22,Yes,Yes,Good,Rented,7.96,Urban,6163.0,11.44,Eligible,2258592.06
59,228988.5,17165.399999999998,792,32,Permanent,Salaried,Home Loan,Car Purchase,Master's,2651430,25,Yes,Yes,Good,Rented,12.17,Rural,289519.5,9.22,Eligible,1777036.905
53,212532.0,49372.4,849,28,Permanent,Salaried,Personal Loan,Business Expansion,Bachelor's,1633731,18,Yes,Yes,Good,Owned,9.75,Rural,315401.5,11.48,Eligible,914569.335
21,135584.0,96760.0,379,30,Permanent,Salaried,Home Loan,House Purchase,Bachelor's,3823446,5,No,No,Good,Rented,7.91,Rural,829807.0,9.68,Not Eligible,656560.56
47,159850.5,13744.5,756,7,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,2642606,22,Yes,Yes,Good,Owned,10.7,Urban,19304.0,9.09,Eligible,1492752.135
33,143829.0,3969.7,734,29,Permanent,Salaried,Home Loan,Medical Emergency,High School,2524378,14,Yes,Yes,Good,Company Provided,5.71,Urban,87433.5,6.17,Eligible,1264414.68
61,254832.0,26981.5,703,12,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1380447,11,Yes,Yes,Good,Company Provided,11.62,Semi-Urban,279013.0,7.14,Eligible,1033612.125
23,74148.0,41355.3,761,15,Permanent,Salaried,Education Loan,Medical Emergency,PhD,547239,21,Yes,Yes,Good,Company Provided,6.47,Semi-Urban,296948.5,13.54,Eligible,496517.37
59,199689.0,31855.0,810,1,Permanent,Self-Employed,Car Loan,Car Purchase,Bachelor's,894715,22,No,Yes,Good,Rented,7.8,Semi-Urban,66154.0,9.49,Eligible,570753.48
26,138559.5,28553.0,796,17,Permanent,Salaried,Education Loan,House Purchase,PhD,346887,3,Yes,Yes,Good,Owned,7.82,Semi-Urban,366277.0,8.82,Eligible,1001915.91
28,277933.5,39208.4,707,34,Permanent,Salaried,Education Loan,House Purchase,Master's,316278,9,Yes,Yes,Good,Rented,9.66,Semi-Urban,46907.5,2.69,Eligible,1937419.425
47,40884.0,19260.0,880,18,Permanent,Salaried,Home Loan,Car Purchase,High School,4221056,2,No,Yes,Good,Rented,14.53,Semi-Urban,852575.0,10.72,Not Eligible,168087.98
29,38181.0,49097.3,713,12,Permanent,Salaried,Home Loan,Car Purchase,Master's,2418846,14,Yes,Yes,Good,Company Provided,8.25,Urban,115734.5,10.92,Eligible,205212.105
57,142440.0,4251.8,724,3,Permanent,Salaried,Personal Loan,Car Purchase,Bachelor's,1060669,28,Yes,Yes,Good,Rented,7.81,Rural,416314.5,10.98,Eligible,1176333.96
53,183631.5,33373.2,843,18,Permanent,Salaried,Personal Loan,House Purchase,Master's,891989,2,Yes,Yes,Good,Owned,6.69,Semi-Urban,390616.0,3.19,Eligible,742514.76
62,95427.0,10132.5,826,24,Permanent,Salaried,Car Loan,Car Purchase,Bachelor's,900845,21,Yes,Yes,Good,Rented,8.92,Urban,355823.5,5.91,Eligible,777437.25
64,100666.5,58389.8,770,37,Permanent,Salaried,Education Loan,Education,PhD,387596,27,Yes,Yes,Good,Company Provided,6.82,Urban,177752.0,6.83,Eligible,456128.52
44,286027.5,14084.0,773,30,Permanent,Salaried,Education Loan,Education,Bachelor's,631353,10,Yes,Yes,Good,Rented,6.38,Rural,96913.5,12.74,Eligible,2493164.595
35,210888.0,19702.9,801,35,Permanent,Salaried,Car Loan,Education,High School,311186,19,Yes,Yes,Good,Owned,13.57,Semi-Urban,251767.0,14.75,Eligible,473239.185
52,79993.0,6986.0,447,3,Permanent,Salaried,Home Loan,Car Purchase,Master's,3470627,29,No,No,Good,Rented,5.53,Rural,89919.0,7.39,Not Eligible,325186.28
52,222978.0,26201.0,818,38,Permanent,Salaried,Personal Loan,Education,Bachelor's,1685773,29,Yes,Yes,Good,Owned,12.11,Rural,474773.0,9.21,Eligible,762805.8150000001
44,239880.0,42335.3,839,6,Permanent,Salaried,Car Loan,Car Purchase,PhD,283493,2,Yes,Yes,Good,Owned,7.03,Rural,471767.5,2.1,Eligible,2188797.57
61,148008.0,61576.2,735,15,Permanent,Salaried,Education Loan,Education,Master's,554244,16,Yes,Yes,Good,Company Provided,5.12,Semi-Urban,335986.5,2.11,Eligible,803410.845
32,86125.0,7176.0,830,4,Permanent,Self-Employed,Car Loan,Car Purchase,High School,261856,6,No,No,Good,Company Provided,12.95,Semi-Urban,221939.0,2.97,Not Eligible,548168.91
59,137509.0,89258.0,419,22,Contract Based,Self-Employed,Car Loan,Business Expansion,Bachelor's,825423,12,No,Yes,Good,Company Provided,12.02,Semi-Urban,433066.0,11.35,Not Eligible,541319.91
22,81602.0,89153.0,365,35,Permanent,Salaried,Education Loan,Medical Emergency,High School,536842,22,Yes,Yes,Good,Company Provided,8.34,Urban,286248.0,4.32,Not Eligible,246996.49
23,93333.0,46842.6,813,31,Permanent,Salaried,Education Loan,Business Expansion,PhD,783018,7,Yes,Yes,Good,Company Provided,5.79,Urban,386984.5,11.85,Eligible,633352.02
57,69223.0,32115.0,745,23,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,1302415,4,Yes,Yes,Average,Owned,8.61,Urban,476925.0,7.61,Not Eligible,295332.65
37,127999.5,57709.4,762,24,Permanent,Salaried,Personal Loan,Medical Emergency,Master's,1407464,8,Yes,Yes,Good,Owned,6.81,Semi-Urban,171002.5,13.05,Eligible,1207144.41
22,213975.0,31501.4,710,27,Permanent,Salaried,Education Loan,Education,Master's,573354,19,Yes,Yes,Good,Owned,14.33,Rural,27123.0,13.31,Eligible,1243365.63
22,69420.0,62124.0,457,18,Permanent,Salaried,Personal Loan,Medical Emergency,PhD,935966,10,Yes,No,Good,Owned,10.3,Rural,266755.0,13.44,Not Eligible,215568.39
48,95504.0,11610.0,545,6,Contract Based,Business Owner,Personal Loan,Medical Emergency,Bachelor's,891920,1,Yes,Yes,Poor,Rented,14.64,Urban,370459.0,9.07,Not Eligible,209185.12
43,33693.0,38326.4,833,16,Permanent,Salaried,Personal Loan,Business Expansion,Bachelor's,1170120,5,Yes,Yes,Good,Owned,8.51,Rural,485562.0,12.25,Eligible,129995.7
57,29460.0,83947.0,660,1,New Joining,Salaried,Education Loan,Medical Emergency,Bachelor's,238348,6,No,Yes,Good,Company Provided,10.56,Urban,707005.0,10.6,Not Eligible,134319.48
52,178978.5,55801.2,836,15,Permanent,Salaried,Home Loan,Car Purchase,High School,3386205,27,Yes,Yes,Good,Owned,6.9,Rural,394746.0,4.43,Eligible,654298.92
53,240520.5,37095.1,795,38,Permanent,Salaried,Home Loan,Car Purchase,PhD,3217471,29,Yes,Yes,Good,Rented,13.08,Semi-Urban,160768.5,6.96,Eligible,1184518.125
21,246511.5,10551.1,834,17,Permanent,Salaried,Personal Loan,Education,Master's,1638052,19,Yes,Yes,Good,Rented,5.41,Urban,406150.5,14.51,Eligible,2226421.89
39,224389.5,29575.7,845,38,Permanent,Salaried,Home Loan,Business Expansion,PhD,2501252,18,Yes,Yes,Good,Company Provided,11.96,Urban,228127.5,12.04,Eligible,534859.335
22,214008.0,53505.9,738,0,Permanent,Salaried,Personal Loan,House Purchase,PhD,1326398,19,Yes,Yes,Good,Rented,8.92,Rural,275442.0,5.42,Eligible,1799770.605
64,139380.0,30727.9,754,2,Permanent,Salaried,Home Loan,Business Expansion,PhD,1972763,19,Yes,Yes,Good,Rented,10.78,Semi-Urban,20927.5,5.65,Eligible,753534.5549999999
46,63829.5,39134.2,734,20,Permanent,Salaried,Home Loan,House Purchase,Master's,3132398,23,Yes,Yes,Good,Company Provided,10.92,Semi-Urban,108860.5,5.3,Eligible,590508.33
52,263157.0,39631.2,835,29,Permanent,Salaried,Car Loan,Medical Emergency,Master's,374260,1,Yes,Yes,Good,Owned,12.11,Semi-Urban,273901.0,6.27,Eligible,1930625.385
26,96054.0,6637.4,811,10,Permanent,Salaried,Personal Loan,House Purchase,High School,1241817,27,Yes,Yes,Good,Rented,7.04,Semi-Urban,379954.0,14.07,Eligible,318835.29
52,252661.5,67174.8,786,21,Permanent,Salaried,Home Loan,Medical Emergency,PhD,3408931,20,Yes,Yes,Good,Rented,10.31,Urban,432538.0,7.64,Eligible,2444751.915
24,244300.5,54555.2,704,24,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,1844445,11,Yes,Yes,Good,Owned,9.27,Semi-Urban,208585.5,6.74,Eligible,790975.9500000001
31,90021.0,44574.0,659,2,Permanent,Salaried,Car Loan,Business Expansion,High School,618008,3,Yes,No,Good,Company Provided,7.82,Rural,400233.0,5.11,Not Eligible,422229.65
37,127205.0,48284.0,416,29,Permanent,Salaried,Home Loan,Education,Master's,2922670,10,No,Yes,Good,Rented,9.96,Urban,982499.0,13.6,Not Eligible,1250481.23
58,271822.5,54552.4,711,23,Permanent,Salaried,Car Loan,Education,Master's,638966,27,Yes,Yes,Good,Rented,14.52,Rural,477286.0,14.45,Eligible,1004320.92
44,180497.0,12338.0,738,35,Permanent,Salaried,Home Loan,Medical Emergency,High School,2839272,7,Yes,No,Average,Company Provided,14.49,Semi-Urban,90198.0,6.21,Not Eligible,1272407.88
25,108209.0,47718.0,630,22,Permanent,Business Owner,Car Loan,Medical Emergency,Bachelor's,935664,17,No,No,Good,Rented,7.79,Urban,918389.0,10.02,Not Eligible,1062620.93
54,142708.5,12250.0,834,7,Permanent,Salaried,Car Loan,Car Purchase,PhD,405632,24,Yes,Yes,Good,Owned,13.84,Rural,338783.0,14.46,Eligible,1071934.35
26,25368.0,16545.0,487,3,Contract Based,Self-Employed,Education Loan,Car Purchase,PhD,264371,26,No,Yes,Good,Rented,13.77,Semi-Urban,489706.0,8.49,Not Eligible,185239.63
42,233539.5,46536.0,840,38,Permanent,Salaried,Personal Loan,Car Purchase,Bachelor's,551506,16,Yes,Yes,Good,Rented,7.5,Urban,397471.0,8.09,Eligible,1628322.87
31,78829.0,10241.0,810,30,Permanent,Self-Employed,Education Loan,Business Expansion,PhD,411145,7,Yes,Yes,Average,Rented,10.99,Semi-Urban,529799.0,8.86,Not Eligible,507946.55
36,223554.0,66019.8,829,28,Permanent,Salaried,Personal Loan,House Purchase,Master's,1239070,13,Yes,Yes,Good,Owned,13.7,Semi-Urban,55440.0,2.43,Eligible,2144605.605
53,34719.0,27821.0,414,35,Permanent,Self-Employed,Home Loan,Medical Emergency,High School,1790872,12,No,No,Poor,Owned,10.15,Semi-Urban,994863.0,5.9,Not Eligible,220467.54
29,49227.0,9695.0,535,12,Contract Based,Business Owner,Personal Loan,Education,Bachelor's,1873246,12,Yes,Yes,Poor,Rented,8.7,Semi-Urban,453569.0,11.09,Not Eligible,359670.43
26,194145.0,57446.2,844,8,Permanent,Salaried,Education Loan,Medical Emergency,High School,424815,8,Yes,Yes,Good,Owned,11.51,Rural,312685.0,14.57,Eligible,1535823.375
36,158638.0,19318.0,821,20,Permanent,Self-Employed,Personal Loan,House Purchase,PhD,991429,8,Yes,Yes,Good,Rented,6.72,Semi-Urban,279242.0,9.39,Not Eligible,986995.06
49,48459.0,39153.8,830,2,Permanent,Salaried,Education Loan,Medical Emergency,PhD,290594,13,Yes,Yes,Good,Company Provided,6.62,Urban,103696.5,4.48,Eligible,441062.43
23,110733.0,19131.7,833,24,Permanent,Salaried,Personal Loan,Education,Master's,1035296,11,Yes,Yes,Good,Company Provided,13.33,Rural,132328.5,7.55,Eligible,241661.865
40,66063.0,40370.4,807,24,Permanent,Salaried,Home Loan,Education,Master's,4904181,25,Yes,Yes,Good,Rented,5.42,Semi-Urban,89177.0,8.37,Eligible,341026.83
56,166158.0,96891.0,827,11,New Joining,Business Owner,Home Loan,House Purchase,PhD,3577500,1,Yes,No,Good,Company Provided,13.04,Urban,193813.0,3.98,Not Eligible,1151979.53
39,252688.5,57302.0,791,28,Permanent,Salaried,Personal Loan,Education,PhD,1470944,25,Yes,Yes,Good,Owned,7.9,Urban,327817.0,6.28,Eligible,543729.405
46,178114.0,98685.0,329,10,New Joining,Business Owner,Personal Loan,Business Expansion,Master's,1895803,17,No,Yes,Good,Rented,9.83,Rural,432598.0,7.79,Not Eligible,1691224.72
23,164136.0,51627.8,794,10,Permanent,Salaried,Home Loan,Education,Master's,1777494,19,Yes,Yes,Good,Rented,10.44,Rural,483737.0,5.4,Eligible,1413381.69
39,254092.5,63473.9,719,25,Permanent,Salaried,Personal Loan,House Purchase,Bachelor's,1133921,13,Yes,Yes,Good,Rented,12.67,Rural,444927.0,6.6,Eligible,953428.23
40,38019.0,7837.0,632,13,Contract Based,Salaried,Car Loan,House Purchase,Master's,710481,23,No,No,Good,Rented,13.84,Rural,102748.0,5.59,Not Eligible,176947.39
52,95426.0,45077.0,476,15,Permanent,Salaried,Home Loan,Medical Emergency,Bachelor's,2036165,15,No,Yes,Average,Rented,13.04,Semi-Urban,838005.0,9.97,Not Eligible,707793.91
27,91294.5,59440.49999999999,838,9,Permanent,Salaried,Home Loan,Education,Bachelor's,3732261,29,Yes,Yes,Good,Company Provided,10.72,Rural,229480.5,9.52,Eligible,431652.78
61,196534.5,6467.299999999999,814,30,Permanent,Salaried,Education Loan,Education,High School,144125,24,Yes,Yes,Good,Owned,8.48,Rural,451752.5,9.17,Eligible,1740132.21
53,161355.0,91348.0,834,30,Contract Based,Salaried,Education Loan,House Purchase,Master's,273379,12,No,No,Average,Company Provided,10.27,Urban,65346.0,3.26,Not Eligible,643451.37
60,254026.5,24268.3,724,35,Permanent,Salaried,Car Loan,Medical Emergency,Bachelor's,934874,21,Yes,Yes,Good,Owned,5.3,Rural,323781.5,4.39,Eligible,2170990.845
59,100498.5,37536.8,827,9,Permanent,Salaried,Personal Loan,Medical Emergency,High School,622791,17,Yes,Yes,Good,Owned,7.45,Urban,11499.5,3.44,Eligible,574530.105
38,82780.0,80147.0,529,25,Permanent,Business Owner,Car Loan,Business Expansion,High School,410372,3,Yes,Yes,Poor,Owned,8.66,Semi-Urban,396120.0,2.82,Not Eligible,465801.77
60,64362.0,6405.0,840,19,Permanent,Salaried,Personal Loan,Business Expansion,Master's,1660691,7,Yes,Yes,Good,Owned,8.2,Urban,332504.5,5.21,Eligible,215451.63
21,219417.0,11276.3,775,8,Permanent,Salaried,Education Loan,House Purchase,Master's,161438,2,Yes,Yes,Good,Owned,5.95,Semi-Urban,332763.0,4.53,Eligible,2164980.93
31,133002.0,31016.0,399,14,Contract Based,Business Owner,Personal Loan,Medical Emergency,High School,1607661,2,Yes,Yes,Good,Rented,5.51,Urban,589548.0,11.42,Not Eligible,632909.68
48,283536.0,11855.2,813,8,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,210900,25,Yes,Yes,Good,Rented,9.21,Urban,498464.0,11.05,Eligible,1031211.72
45,181059.0,11225.2,759,6,Permanent,Salaried,Home Loan,Business Expansion,Master's,3278037,6,Yes,Yes,Good,Rented,5.75,Rural,499679.0,4.62,Eligible,409108.92
43,283102.5,30965.2,825,25,Permanent,Salaried,Home Loan,Business Expansion,High School,1621508,4,Yes,Yes,Good,Rented,7.86,Urban,499225.5,4.15,Eligible,1683918.045
51,213028.5,13314.7,728,23,Permanent,Salaried,Personal Loan,House Purchase,High School,540123,16,Yes,Yes,Good,Company Provided,9.75,Semi-Urban,28562.5,3.88,Eligible,481033.98
50,194562.0,29360.1,721,11,Permanent,Salaried,Education Loan,Medical Emergency,Bachelor's,188999,15,Yes,Yes,Good,Company Provided,7.1,Urban,241011.0,6.16,Eligible,1097891.25
62,298501.5,60204.9,778,19,Permanent,Salaried,Car Loan,House Purchase,PhD,423471,10,Yes,Yes,Good,Rented,5.8,Rural,149806.0,5.82,Eligible,2752528.455
55,44014.5,38511.2,828,13,Permanent,Salaried,Education Loan,Business Expansion,Bachelor's,735374,14,Yes,Yes,Good,Rented,9.32,Rural,22265.0,2.37,Eligible,263372.445
27,144259.5,19770.8,804,21,Permanent,Salaried,Education Loan,Education,High School,370301,9,Yes,Yes,Good,Owned,9.48,Semi-Urban,498141.5,9.38,Eligible,338502.81
36,180390.0,47618.9,703,15,Permanent,Salaried,Education Loan,Business Expansion,Bachelor's,374188,15,Yes,Yes,Good,Owned,14.16,Rural,152297.0,13.67,Eligible,742298.235
46,190863.0,43985.0,392,28,New Joining,Self-Employed,Home Loan,Medical Emergency,Master's,2368278,7,No,Yes,Good,Owned,6.28,Urban,672716.0,9.01,Not Eligible,456157.31
22,270309.0,4551.4,717,31,Permanent,Salaried,Education Loan,House Purchase,High School,585654,7,Yes,Yes,Good,Rented,11.15,Semi-Urban,264194.0,2.83,Eligible,2447994.4050000003
21,297259.5,41185.2,832,18,Permanent,Salaried,Personal Loan,Medical Emergency,Bachelor's,1005712,8,Yes,Yes,Good,Rented,8.2,Rural,11905.0,9.79,Eligible,1165514.34
32,134164.5,6139.0,758,34,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,2552102,19,Yes,Yes,Good,Company Provided,6.24,Urban,491468.0,8.3,Eligible,338154.855
25,116295.0,33505.5,827,31,Permanent,Salaried,Home Loan,Business Expansion,Bachelor's,2951230,18,Yes,Yes,Good,Owned,8.93,Rural,38943.5,13.79,Eligible,1129955.685
57,296806.5,41167.7,797,19,Permanent,Salaried,Home Loan,Car Purchase,Bachelor's,1614616,17,Yes,Yes,Good,Owned,9.28,Rural,286644.5,6.72,Eligible,1750302.8250000002
52,233848.5,6300.7,847,39,Permanent,Salaried,Education Loan,Business Expansion,High School,617114,18,Yes,Yes,Good,Company Provided,8.64,Semi-Urban,42054.5,11.78,Eligible,1226558.79
29,174214.5,46093.6,817,19,Permanent,Salaried,Car Loan,Medical Emergency,Bachelor's,343676,19,Yes,Yes,Good,Owned,12.66,Semi-Urban,244182.0,2.5,Eligible,1640514.015
61,164771.0,57635.0,608,7,New Joining,Business Owner,Education Loan,House Purchase,Master's,554168,21,No,No,Average,Owned,13.39,Semi-Urban,802495.0,11.38,Not Eligible,1029275.38
55,201790.5,18162.2,802,34,Permanent,Salaried,Education Loan,House Purchase,PhD,529844,8,Yes,Yes,Good,Rented,6.49,Urban,84685.5,2.54,Eligible,857937.51
39,234577.5,49793.8,752,12,Permanent,Salaried,Car Loan,Car Purchase,PhD,619324,13,Yes,Yes,Good,Company Provided,6.68,Rural,259035.0,6.48,Eligible,1955382.48
36,247005.0,67272.09999999999,813,5,Permanent,Salaried,Education Loan,Medical Emergency,PhD,277912,27,Yes,Yes,Good,Company Provided,9.21,Semi-Urban,228947.0,14.33,Eligible,1031064.96
23,131362.0,97044.0,898,15,Permanent,Salaried,Personal Loan,Business Expansion,Master's,1025536,11,No,No,Poor,Owned,8.2,Urban,91682.0,11.14,Not Eligible,728088.98
40,73210.5,34120.8,762,4,Permanent,Salaried,Car Loan,Education,PhD,690487,29,Yes,Yes,Good,Company Provided,13.2,Urban,319891.5,14.03,Eligible,616825.425
44,196298.0,44159.0,630,33,Permanent,Business Owner,Personal Loan,House Purchase,High School,1975489,19,Yes,No,Average,Owned,14.97,Urban,275195.0,8.45,Not Eligible,1855314.84
53,119325.0,20069.7,833,5,Permanent,Salaried,Personal Loan,Medical Emergency,High School,557969,7,Yes,Yes,Good,Owned,6.81,Rural,296765.0,9.88,Eligible,817040.3400000001
44,23558.0,21450.0,806,32,Permanent,Self-Employed,Home Loan,Car Purchase,Master's,3675112,27,No,Yes,Average,Rented,12.63,Semi-Urban,644155.0,8.73,Not Eligible,142254.69
31,70113.0,19908.0,718,14,Permanent,Salaried,Home Loan,Education,Master's,3382958,27,No,Yes,Good,Rented,11.07,Rural,371309.0,8.23,Not Eligible,182951.81
28,109498.5,43592.5,746,14,Permanent,Salaried,Car Loan,Medical Emergency,High School,854412,5,Yes,Yes,Good,Owned,11.44,Urban,355255.0,9.52,Eligible,759498.42
